correct_form	morph_parse	lemma	frequency
tanıtmalarına	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+P3sg+Dat	tanı	145
tanıtmaktı	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom+Verb+Past+A3sg	tanı	145
tanıtmışlardı	Verb+Verb+Caus+Pos+Narr+A3pl+Past	tanı	145
tanıtılmaktadırlar	Verb+Verb+Caus+Verb+Pass+Pos+Prog2+A3sg+Cop+A3pl	tanı	145
tanıtmaması	Verb+Verb+Caus+Neg+Noun+Inf2+A3sg+P3sg+Nom	tanı	145
tanıtılmasından	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Abl	tanı	145
tanıtmasına	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Dat	tanı	145
tanıtmadığı	Verb+Verb+Caus+Neg+Adj+PastPart+P3sg	tanı	145
tanıtılmasıdır	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	tanı	145
tanıtarak	Verb+Verb+Caus+Pos+Adv+ByDoingSo	tanı	145
tanıtıldıklarında	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3pl+P3sg+Loc	tanı	145
tanıtılacağı	Verb+Verb+Caus+Verb+Pass+Pos+Adj+FutPart+P3sg	tanı	145
tanıtacaklar	Verb+Verb+Caus+Pos+Fut+A3pl	tanı	145
Tanıtıldığı	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PastPart+P3sg	tanı	145
tanıtıldıkları	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PastPart+P3pl	tanı	145
tanıtamaz	Verb+Verb+Caus+Verb+Able+Neg+Aor+A3sg	tanı	145
tanıtılmayan	Verb+Verb+Caus+Verb+Pass+Neg+Adj+PresPart	tanı	145
tanıttı	Verb+Verb+Caus+Pos+Past+A3sg	tanı	145
tanıtabileceğinden	Verb+Verb+Caus+Verb+Able+Pos+Noun+FutPart+A3sg+P3sg+Abl	tanı	145
tanıttıklarını	Verb+Verb+Caus+Pos+Noun+PastPart+A3pl+P3sg+Acc	tanı	145
tanıtılmaktadır	Verb+Verb+Caus+Verb+Pass+Pos+Prog2+A3sg+Cop+A3sg	tanı	145
tanıtılmış	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	tanı	145
tanıtılmakta	Verb+Verb+Caus+Verb+Pass+Pos+Prog2+A3sg	tanı	145
tanıtırlar	Verb+Verb+Caus+Pos+Aor+A3pl	tanı	145
tanıtılmadı	Verb+Verb+Caus+Verb+Pass+Neg+Past+A3sg	tanı	145
tanıtmanın	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Gen	tanı	145
tanıtmışlar	Verb+Verb+Caus+Pos+Narr+A3pl	tanı	145
tanıttım	Verb+Verb+Caus+Pos+Past+A1sg	tanı	145
tanıtabileceğini	Verb+Verb+Caus+Verb+Able+Pos+Noun+FutPart+A3sg+P3sg+Acc	tanı	145
tanıtılamaması	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Noun+Inf2+A3sg+P3sg+Nom	tanı	145
tanıtıldığında	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Loc	tanı	145
tanıtılabilmesi	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Nom	tanı	145
tanıtmaz	Verb+Verb+Caus+Neg+Aor+A3sg	tanı	145
tanıtılacağının	Verb+Verb+Caus+Verb+Pass+Pos+Noun+FutPart+A3sg+P3sg+Gen	tanı	145
tanıtılmayacağından	Verb+Verb+Caus+Verb+Pass+Neg+Noun+FutPart+A3sg+P3sg+Abl	tanı	145
tanıtayım	Verb+Verb+Caus+Pos+Opt+A1sg	tanı	145
tanıtılırlar	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3pl	tanı	145
tanıtıcıya	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Dat	tanı	145
tanıtılır	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3sg	tanı	145
tanıtılacak	Verb+Verb+Caus+Verb+Pass+Pos+Fut+A3sg	tanı	145
tanıtacağını	Verb+Verb+Caus+Pos+Noun+FutPart+A3sg+P3sg+Acc	tanı	145
tanıtılırken	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3sg+Adv+While	tanı	145
tanıtması	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom	tanı	145
tanıtmakla	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Ins	tanı	145
tanıtmaktan	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Abl	tanı	145
tanıtamayınca	Verb+Verb+Caus+Verb+Able+Neg+Adv+When	tanı	145
Tanıt	Verb+Verb+Caus+Pos+Imp+A2sg	tanı	145
tanıtmakta	Verb+Verb+Caus+Pos+Prog2+A3sg	tanı	145
tanıtılacaktı	Verb+Verb+Caus+Verb+Pass+Pos+Fut+Past+A3sg	tanı	145
tanıtmasının	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Gen	tanı	145
tanıtmasıyla	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Ins	tanı	145
tanıtılmıştı	Verb+Verb+Caus+Verb+Pass+Pos+Narr+Past+A3sg	tanı	145
tanıtamaması	Verb+Verb+Caus+Verb+Able+Neg+Noun+Inf2+A3sg+P3sg+Nom	tanı	145
tanıtılmasındaki	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Loc+Adj+Rel	tanı	145
Tanıtan	Verb+Verb+Caus+Pos+Adj+PresPart	tanı	145
tanıtmaktadırlar	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3pl	tanı	145
tanıtınca	Verb+Verb+Caus+Pos+Adv+When	tanı	145
tanıtılmışlardır	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3pl+Cop+A3sg	tanı	145
tanıtırsa	Verb+Verb+Caus+Pos+Aor+Cond+A3sg	tanı	145
tanıtılmaması	Verb+Verb+Caus+Verb+Pass+Neg+Noun+Inf2+A3sg+P3sg+Nom	tanı	145
tanıta	Verb+Verb+Caus+Pos+Opt+A3sg	tanı	145
tanıtmışlardır	Verb+Verb+Caus+Pos+Narr+A3pl+Cop+A3sg	tanı	145
Tanıtıldıktan	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+Pnon+Abl	tanı	145
tanıtırdı	Verb+Verb+Caus+Pos+Aor+Past+A3sg	tanı	145
tanıtmıştır	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	tanı	145
tanıtan	Verb+Verb+Caus+Pos+Adj+PresPart	tanı	145
tanıtabilmiş	Verb+Verb+Caus+Verb+Able+Pos+Narr+A3sg	tanı	145
tanıtacaktır	Verb+Verb+Caus+Pos+Fut+A3sg+Cop+A3sg	tanı	145
tanıtmıştı	Verb+Verb+Caus+Pos+Narr+Past+A3sg	tanı	145
tanıtanların	Verb+Verb+Caus+Pos+Adj+PresPart+Noun+A3pl+Pnon+Gen	tanı	145
tanıtılmaktır	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf1+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	tanı	145
tanıtıp	Verb+Verb+Caus+Pos+Adv+AfterDoingSo	tanı	145
tanıttığı	Verb+Verb+Caus+Pos+Adj+PastPart+P3sg	tanı	145
tanıtma	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	tanı	145
tanıtmalar	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+Pnon+Nom	tanı	145
tanıtmadan	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Abl	tanı	145
tanıtılmıştır	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	tanı	145
ulaştırmak	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	ulaş	144
ulaştırabilmesi	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Nom	ulaş	144
ULAŞTIRMA	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	ulaş	144
ulaştırdı	Verb+Verb+Caus+Pos+Past+A3sg	ulaş	144
ulaştırırlar	Verb+Verb+Caus+Pos+Aor+A3pl	ulaş	144
ulaştırıncaya	Verb+Verb+Caus+Pos+Adv+When+Noun+A3sg+Pnon+Dat	ulaş	144
ulaştırdılar	Verb+Verb+Caus+Pos+Past+A3pl	ulaş	144
ulaştırma	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	ulaş	144
ulaştıracağım	Verb+Verb+Caus+Pos+Fut+A1sg	ulaş	144
ulaştırmaz	Verb+Verb+Caus+Neg+Aor+A3sg	ulaş	144
ulaştırılabilmiştir	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Narr+A3sg+Cop+A3sg	ulaş	144
ulaştırılacaktı	Verb+Verb+Caus+Verb+Pass+Pos+Fut+Past+A3sg	ulaş	144
ulaştırıldığından	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Abl	ulaş	144
ulaştırılmaya	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Dat	ulaş	144
ulaştırılmamıştır	Verb+Verb+Caus+Verb+Pass+Neg+Narr+A3sg+Cop+A3sg	ulaş	144
ulaştırılacağının	Verb+Verb+Caus+Verb+Pass+Pos+Noun+FutPart+A3sg+P3sg+Gen	ulaş	144
ulaştırabilirler	Verb+Verb+Caus+Verb+Able+Pos+Aor+A3pl	ulaş	144
ulaştırılabilir	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Aor+A3sg	ulaş	144
ulaştırılmaması	Verb+Verb+Caus+Verb+Pass+Neg+Noun+Inf2+A3sg+P3sg+Nom	ulaş	144
ulaştırıldıktan	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+Pnon+Abl	ulaş	144
ulaştırabilmiş	Verb+Verb+Caus+Verb+Able+Pos+Narr+A3sg	ulaş	144
ulaştıracaktır	Verb+Verb+Caus+Pos+Fut+A3sg+Cop+A3sg	ulaş	144
ulaştırılsa	Verb+Verb+Caus+Verb+Pass+Pos+Desr+A3sg	ulaş	144
ulaştırdığına	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+P3sg+Dat	ulaş	144
ulaştırmayı	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Acc	ulaş	144
ulaştırıyor	Verb+Verb+Caus+Pos+Prog1+A3sg	ulaş	144
ulaştırmış	Verb+Verb+Caus+Pos+Narr+A3sg	ulaş	144
ulaştırılırdı	Verb+Verb+Caus+Verb+Pass+Pos+Aor+Past+A3sg	ulaş	144
ulaştırılacaktır	Verb+Verb+Caus+Verb+Pass+Pos+Fut+A3sg+Cop+A3sg	ulaş	144
ulaştırılmamıştı	Verb+Verb+Caus+Verb+Pass+Neg+Narr+Past+A3sg	ulaş	144
ulaştıramadığı	Verb+Verb+Caus+Verb+Able+Neg+Adj+PastPart+P3sg	ulaş	144
ulaştırılmasının	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Gen	ulaş	144
ulaştırılmak	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf1+A3sg+Pnon+Nom	ulaş	144
ulaştıracağına	Verb+Verb+Caus+Pos+Noun+FutPart+A3sg+P3sg+Dat	ulaş	144
ulaştırabilir	Verb+Verb+Caus+Verb+Able+Pos+Aor+A3sg	ulaş	144
ulaştırılarak	Verb+Verb+Caus+Verb+Pass+Pos+Adv+ByDoingSo	ulaş	144
ulaştırarak	Verb+Verb+Caus+Pos+Adv+ByDoingSo	ulaş	144
ulaştırabilmek	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf1+A3sg+Pnon+Nom	ulaş	144
ulaştırmaktaydı	Verb+Verb+Caus+Pos+Prog2+Past+A3sg	ulaş	144
ulaştırmasına	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Dat	ulaş	144
ulaştıran	Verb+Verb+Caus+Pos+Adj+PresPart	ulaş	144
ulaştır	Verb+Verb+Caus+Pos+Imp+A2sg	ulaş	144
ulaştırılmış	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	ulaş	144
ulaştırılabilmesi	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Nom	ulaş	144
ulaştırıldı	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3sg	ulaş	144
ulaştırılır	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3sg	ulaş	144
ulaştırdıkları	Verb+Verb+Caus+Pos+Adj+PastPart+P3pl	ulaş	144
ulaştırsın	Verb+Verb+Caus+Pos+Imp+A3sg	ulaş	144
ulaştırılacağını	Verb+Verb+Caus+Verb+Pass+Pos+Noun+FutPart+A3sg+P3sg+Acc	ulaş	144
Ulaştırma	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	ulaş	144
ulaştırmadan	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Abl	ulaş	144
ulaştırdığını	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+P3sg+Acc	ulaş	144
ulaştırmadı	Verb+Verb+Caus+Neg+Past+A3sg	ulaş	144
ulaştırmaktadır	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3sg	ulaş	144
ulaştırması	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom	ulaş	144
ulaştırmanın	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Gen	ulaş	144
ulaştırmaktan	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Abl	ulaş	144
ulaştırabileceği	Verb+Verb+Caus+Verb+Able+Pos+Adj+FutPart+P3sg	ulaş	144
ulaştırılamamış	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Narr+A3sg	ulaş	144
ulaştırırlardı	Verb+Verb+Caus+Pos+Aor+A3pl+Past	ulaş	144
ulaştırmakta	Verb+Verb+Caus+Pos+Prog2+A3sg	ulaş	144
ulaştırılmışlardır	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3pl+Cop+A3sg	ulaş	144
ulaştırmamızı	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P1pl+Acc	ulaş	144
ulaştırıyorlardı	Verb+Verb+Caus+Pos+Prog1+A3pl+Past	ulaş	144
ulaştırılıncaya	Verb+Verb+Caus+Verb+Pass+Pos+Adv+When+Noun+A3sg+Pnon+Dat	ulaş	144
ulaştırıp	Verb+Verb+Caus+Pos+Adv+AfterDoingSo	ulaş	144
ulaştırabilmektedirler	Verb+Verb+Caus+Verb+Able+Pos+Prog2+A3sg+Cop+A3pl	ulaş	144
ulaştıracağı	Verb+Verb+Caus+Pos+Adj+FutPart+P3sg	ulaş	144
ulaştırabilmektir	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf1+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	ulaş	144
ulaştırmada	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Loc	ulaş	144
ulaştırmasını	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Acc	ulaş	144
ulaştırılamamıştı	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Narr+Past+A3sg	ulaş	144
ulaştırır	Verb+Verb+Caus+Pos+Aor+A3sg	ulaş	144
ulaştıracaktı	Verb+Verb+Caus+Pos+Fut+Past+A3sg	ulaş	144
ulaştırılamıyordu	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Prog1+Past+A3sg	ulaş	144
ulaştırılmakta	Verb+Verb+Caus+Verb+Pass+Pos+Prog2+A3sg	ulaş	144
ulaştırmışlardır	Verb+Verb+Caus+Pos+Narr+A3pl+Cop+A3sg	ulaş	144
ulaştırabileceğini	Verb+Verb+Caus+Verb+Able+Pos+Noun+FutPart+A3sg+P3sg+Acc	ulaş	144
ulaştırılınca	Verb+Verb+Caus+Verb+Pass+Pos+Adv+When	ulaş	144
ulaştırırken	Verb+Verb+Caus+Pos+Aor+A3sg+Adv+While	ulaş	144
ulaştırılması	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom	ulaş	144
ulaştırıldığı	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PastPart+P3sg	ulaş	144
ulaştırıcı	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	ulaş	144
ulaştırmamasını	Verb+Verb+Caus+Neg+Noun+Inf2+A3sg+P3sg+Acc	ulaş	144
ulaştırıldığında	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Loc	ulaş	144
ulaştırılamaması	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Noun+Inf2+A3sg+P3sg+Nom	ulaş	144
ulaştıramadı	Verb+Verb+Caus+Verb+Able+Neg+Past+A3sg	ulaş	144
ulaştırdığından	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+P3sg+Abl	ulaş	144
Ulaştır	Verb+Verb+Caus+Pos+Imp+A2sg	ulaş	144
ulaştırıcılar	Verb+Verb+Caus+Pos+Noun+Agt+A3pl+Pnon+Nom	ulaş	144
ulaştırılmazsa	Verb+Verb+Caus+Verb+Pass+Neg+Aor+Cond+A3sg	ulaş	144
ulaştırılabilmiş	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Narr+A3sg	ulaş	144
ulaştırmıştır	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	ulaş	144
ulaştırabilecek	Verb+Verb+Caus+Verb+Able+Pos+Fut+A3sg	ulaş	144
ulaştıracak	Verb+Verb+Caus+Pos+Fut+A3sg	ulaş	144
Ulaştırmada	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Loc	ulaş	144
ulaştırılmasını	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Acc	ulaş	144
ulaştırılabilmektedir	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Prog2+A3sg+Cop+A3sg	ulaş	144
ulaştırılmıştır	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	ulaş	144
ulaştırabilecektir	Verb+Verb+Caus+Verb+Able+Pos+Fut+A3sg+Cop+A3sg	ulaş	144
ulaştırılmaktadır	Verb+Verb+Caus+Verb+Pass+Pos+Prog2+A3sg+Cop+A3sg	ulaş	144
ulaştırmaktır	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	ulaş	144
ulaştırabilme	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3sg+Pnon+Nom	ulaş	144
ulaştırılıyor	Verb+Verb+Caus+Verb+Pass+Pos+Prog1+A3sg	ulaş	144
ulaştıramamasının	Verb+Verb+Caus+Verb+Able+Neg+Noun+Inf2+A3sg+P3sg+Gen	ulaş	144
ulaştırılacağı	Verb+Verb+Caus+Verb+Pass+Pos+Adj+FutPart+P3sg	ulaş	144
ulaştırırsa	Verb+Verb+Caus+Pos+Aor+Cond+A3sg	ulaş	144
ulaştırmakla	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Ins	ulaş	144
ulaştırdıklarında	Verb+Verb+Caus+Pos+Noun+PastPart+A3pl+P3sg+Loc	ulaş	144
ulaştırılamadı	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Past+A3sg	ulaş	144
ulaştırılmasıyla	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Ins	ulaş	144
ulaştırılmasında	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Loc	ulaş	144
ulaştırılmıştı	Verb+Verb+Caus+Verb+Pass+Pos+Narr+Past+A3sg	ulaş	144
ulaştırılıyordu	Verb+Verb+Caus+Verb+Pass+Pos+Prog1+Past+A3sg	ulaş	144
ulaştırmaları	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+P3sg+Nom	ulaş	144
ulaştırılmasıdır	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	ulaş	144
ulaştırılırlar	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3pl	ulaş	144
ulaştıramaması	Verb+Verb+Caus+Verb+Able+Neg+Noun+Inf2+A3sg+P3sg+Nom	ulaş	144
ulaştıramayıp	Verb+Verb+Caus+Verb+Able+Neg+Adv+AfterDoingSo	ulaş	144
ulaştıramamasıdır	Verb+Verb+Caus+Verb+Able+Neg+Noun+Inf2+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	ulaş	144
ulaştırılacak	Verb+Verb+Caus+Verb+Pass+Pos+Fut+A3sg	ulaş	144
ulaştırabilen	Verb+Verb+Caus+Verb+Able+Pos+Adj+PresPart	ulaş	144
ulaştırılıp	Verb+Verb+Caus+Verb+Pass+Pos+Adv+AfterDoingSo	ulaş	144
ulaştırılana	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PresPart+Noun+A3sg+Pnon+Dat	ulaş	144
ulaştırılabileceği	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Adj+FutPart+P3sg	ulaş	144
ulaştırdığı	Verb+Verb+Caus+Pos+Adj+PastPart+P3sg	ulaş	144
ulaştırıyorlar	Verb+Verb+Caus+Pos+Prog1+A3pl	ulaş	144
ulaştırmaktadırlar	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3pl	ulaş	144
ulaştırılmasına	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Dat	ulaş	144
ulaştırdıktan	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+Pnon+Abl	ulaş	144
ulaştırılamamıştır	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Narr+A3sg+Cop+A3sg	ulaş	144
ulaştırılan	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PresPart	ulaş	144
ulaştırmaya	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Dat	ulaş	144
ulaştıracağını	Verb+Verb+Caus+Pos+Noun+FutPart+A3sg+P3sg+Acc	ulaş	144
ulaştırabilmeyi	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3sg+Pnon+Acc	ulaş	144
ulaştırmasının	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Gen	ulaş	144
ulaştırıldığını	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Acc	ulaş	144
ulaştırmasıdır	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	ulaş	144
ulaştırırdı	Verb+Verb+Caus+Pos+Aor+Past+A3sg	ulaş	144
ulaştırıyordu	Verb+Verb+Caus+Pos+Prog1+Past+A3sg	ulaş	144
ulaştırmasıyla	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Ins	ulaş	144
ulaştırmıştı	Verb+Verb+Caus+Pos+Narr+Past+A3sg	ulaş	144
ulaştırılamadığında	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Noun+PastPart+A3sg+P3sg+Loc	ulaş	144
ulaştırmalarından	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+P3sg+Abl	ulaş	144
kazandırmadıysa	Verb+Verb+Caus+Neg+Past+Cond+A3sg	kazan	142
kazandırmaz	Verb+Verb+Caus+Neg+Aor+A3sg	kazan	142
kazandırmakta	Verb+Verb+Caus+Pos+Prog2+A3sg	kazan	142
kazandırmaktadırlar	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3pl	kazan	142
kazandırmasını	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Acc	kazan	142
kazandıramamıştır	Verb+Verb+Caus+Verb+Able+Neg+Narr+A3sg+Cop+A3sg	kazan	142
kazandırırdı	Verb+Verb+Caus+Pos+Aor+Past+A3sg	kazan	142
kazandırmaktı	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom+Verb+Past+A3sg	kazan	142
kazandırmıştır	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	kazan	142
kazandırmayla	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Ins	kazan	142
kazandırılabileceğini	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+FutPart+A3sg+P3sg+Acc	kazan	142
kazandırmıyordu	Verb+Verb+Caus+Neg+Prog1+Past+A3sg	kazan	142
kazandırabilir	Verb+Verb+Caus+Verb+Able+Pos+Aor+A3sg	kazan	142
kazandırtabilirdi	Verb+Verb+Caus+Verb+Caus+Verb+Able+Pos+Aor+Past+A3sg	kazan	142
kazandırılamadığı	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Adj+PastPart+P3sg	kazan	142
kazandırabilmektedir	Verb+Verb+Caus+Verb+Able+Pos+Prog2+A3sg+Cop+A3sg	kazan	142
kazandırabilen	Verb+Verb+Caus+Verb+Able+Pos+Adj+PresPart	kazan	142
kazandırıcı	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	kazan	142
Kazandırır	Verb+Verb+Caus+Pos+Aor+A3sg	kazan	142
kazandırmaktan	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Abl	kazan	142
kazandıracak	Verb+Verb+Caus+Pos+Fut+A3sg	kazan	142
kazandırılabilir	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Aor+A3sg	kazan	142
kazandırmıyor	Verb+Verb+Caus+Neg+Prog1+A3sg	kazan	142
kazandırılmasına	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Dat	kazan	142
kazandırılacak	Verb+Verb+Caus+Verb+Pass+Pos+Fut+A3sg	kazan	142
kazandırabilirsiniz	Verb+Verb+Caus+Verb+Able+Pos+Aor+A2pl	kazan	142
kazandırmışlardır	Verb+Verb+Caus+Pos+Narr+A3pl+Cop+A3sg	kazan	142
kazandıramadığı	Verb+Verb+Caus+Verb+Able+Neg+Adj+PastPart+P3sg	kazan	142
kazandırılacağı	Verb+Verb+Caus+Verb+Pass+Pos+Adj+FutPart+P3sg	kazan	142
kazandırmaya	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Dat	kazan	142
kazandıracaktır	Verb+Verb+Caus+Pos+Fut+A3sg+Cop+A3sg	kazan	142
kazandırıldığına	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Dat	kazan	142
kazandırıldığı	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PastPart+P3sg	kazan	142
kazandırdıysa	Verb+Verb+Caus+Pos+Past+Cond+A3sg	kazan	142
kazandırması	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom	kazan	142
kazandırılır	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3sg	kazan	142
kazandırdım	Verb+Verb+Caus+Pos+Past+A1sg	kazan	142
kazandırılmaktadır	Verb+Verb+Caus+Verb+Pass+Pos+Prog2+A3sg+Cop+A3sg	kazan	142
kazandırdığına	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+P3sg+Dat	kazan	142
kazandırıldı	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3sg	kazan	142
