word	pos_tag	morph_parse	lemma	correct_form
devrimcilerle	Noun	Noun+A3sg+Pnon+Nom+Noun+Agt+A3pl+Pnon+Ins	devrim	devrimcilerle
ve	Conj	Conj	ve	ve
Bolşevikler'le	Noun	Noun+A3pl+Pnon+Apos+Ins	Bolşevik	Bolşevikler'le
tanışır	Verb	Verb+Pos+Aor+A3sg	tanış	tanışır
.	Punc	Punc	.	.
Doğu	Noun	Noun+A3sg+Pnon+Nom	Doğu	Doğu
cephesinde	Noun	Noun+A3sg+P3sg+Loc	cephe	cephesinde
esir	Noun	Noun+A3sg+Pnon+Nom	esir	esir
düşerek	Verb	Verb+Pos+Adv+ByDoingSo	düş	düşerek
Rusya	Noun	Noun+Prop+A3sg+Pnon+Nom	Rusya	Rusya
içlerine	Noun	Noun+A3pl+P3sg+Dat	iç	içlerine
sürgüne	Noun	Noun+A3sg+Pnon+Dat	sürgün	sürgüne
gönderilen	Verb	Verb+Verb+Pass+Pos+Adj+PresPart	gönder	gönderilen
Anadolulu	Noun	Noun+Prop+A3sg+Pnon+Nom+Adj+With	Anadolu	Anadolulu
askerler	Noun	Noun+A3pl+Pnon+Nom	asker	askerler
arasında	Noun	Noun+A3sg+P3sg+Loc	ara	arasında
çalışma	Verb	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom	çalış	çalışma
yürütür	Verb	Verb+Verb+Caus+Pos+Aor+A3sg	yürü	yürütür
.	Punc	Punc	.	.
Suphi'nin	Noun	Noun+Prop+A3sg+Pnon+Apos+Gen	Suphi	Suphi'nin
Bolşevik	Noun	Noun+A3sg+Pnon+Nom	Bolşevik	Bolşevik
düşüncelerle	Noun	Noun+A3pl+Pnon+Ins	düşünce	düşüncelerle
tanışıp	Verb	Verb+Pos+Adv+AfterDoingSo	tanış	tanışıp
devrimci	Noun	Noun+A3sg+Pnon+Nom+Noun+Agt+A3sg+Pnon+Nom	devrim	devrimci
bir	Det	Det	bir	bir
çalışma	Verb	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom	çalış	çalışma
yürütmeye	Verb	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Dat	yürü	yürütmeye
başlaması	Verb	Verb+Pos+Noun+Inf2+A3sg+P3sg+Nom	başla	başlaması
1914	Num	Num	1914	1914
-	Punc	Punc	-	-
15	Num	Num	15	15
yıllarına	Noun	Noun+A3pl+P3sg+Dat	yıl	yıllarına
denk	Noun	Noun+A3sg+Pnon+Nom	denk	denk
düşer	Verb	Verb+Pos+Aor+A3sg	düş	düşer
.	Punc	Punc	.	.
Ekim	Noun	Noun+A3sg+Pnon+Nom	ekim	Ekim
Devrimi'nden	Noun	Noun+A3sg+P3sg+Apos+Abl	devrim	Devrimi'nden
sonra	Postp	Postp+PCAbl	sonra	sonra
Moskova'ya	Noun	Noun+Prop+A3sg+Pnon+Apos+Dat	Moskova	Moskova'ya
gider	Noun	Noun+A3sg+Pnon+Nom	gider	gider
.	Punc	Punc	.	.
Halk	Noun	Noun+A3sg+Pnon+Nom	halk	Halk
Komiseri	Noun	Noun+A3sg+P3sg+Nom	komiser	Komiseri
Josef	Noun	Noun+Prop+A3sg+Pnon+Nom	Josef	Josef
Stalin'in	Noun	Noun+Prop+A3sg+Pnon+Apos+Gen	Stalin	Stalin'in
yardımcılarından	Noun	Noun+A3pl+P3sg+Abl	yardımcı	yardımcılarından
Mir	Noun	Noun+A3sg+Pnon+Nom	mir	Mir
Seyyit	UnDef	UnDef	Seyyit	Seyyit
Sultan	Noun	Noun+A3sg+Pnon+Nom	sultan	Sultan
Galiyev'in	UnDef	UnDef	Galiyev'in	Galiyev'in
sekreterliğini	Noun	Noun+A3sg+P3sg+Acc	sekreterlik	sekreterliğini
üstlenir	Verb	Verb+Pos+Aor+A3sg	üstlen	üstlenir
.	Punc	Punc	.	.
Bu	Det	Det	bu	Bu
dönemde	Noun	Noun+A3sg+Pnon+Loc	dönem	dönemde
daha	Adv	Adv	daha	daha
çok	Adv	Adv	çok	çok
Kırım	Noun	Noun+Prop+A3sg+Pnon+Nom	Kırım	Kırım
ve	Conj	Conj	ve	ve
Odessa'daki	UnDef	UnDef	Odessa'daki	Odessa'daki
,	Punc	Punc	,	,
Rusya	Noun	Noun+Prop+A3sg+Pnon+Nom	Rusya	Rusya
kökenli	Noun	Noun+A3sg+Pnon+Nom+Adj+With	köken	kökenli
ya	Conj	Conj	ya	ya
da	Conj	Conj	da	da
savaş	Noun	Noun+A3sg+Pnon+Nom	savaş	savaş
esiri	Noun	Noun+A3sg+P3sg+Nom	esir	esiri
Türkler	Noun	Noun+A3pl+Pnon+Nom	Türk	Türkler
arasında	Noun	Noun+A3sg+P3sg+Loc	ara	arasında
çalışma	Verb	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom	çalış	çalışma
yürütür	Verb	Verb+Verb+Caus+Pos+Aor+A3sg	yürü	yürütür
.	Punc	Punc	.	.
Kızılordu	UnDef	UnDef	Kızılordu	Kızılordu
içinde	Noun	Noun+A3sg+P3sg+Loc	iç	içinde
örgütlenen	Verb	Verb+Verb+Pass+Pos+Adj+PresPart	örgütle	örgütlenen
Türk	Noun	Noun+A3sg+Pnon+Nom	Türk	Türk
savaş	Noun	Noun+A3sg+Pnon+Nom	savaş	savaş
esirlerinden	Noun	Noun+A3pl+P3sg+Abl	esir	esirlerinden
bir	Det	Det	bir	bir
birlik	Noun	Noun+A3sg+Pnon+Nom	birlik	birlik
ile	Postp	Postp+PCNom	ile	ile
Rus	Noun	Noun+A3sg+Pnon+Nom	Rus	Rus
İç	Noun	Noun+A3sg+Pnon+Nom	iç	İç
Savaşına	Noun	Noun+A3sg+P3sg+Dat	savaş	Savaşına
katılır	Verb	Verb+Verb+Pass+Pos+Aor+A3sg	kat	katılır
.	Punc	Punc	.	.
Gerçek	Noun	Noun+A3sg+Pnon+Nom	gerçek	Gerçek
anlamda	Noun	Noun+A3sg+Pnon+Loc	anlam	anlamda
Anadolu'ya	Noun	Noun+Prop+A3sg+Pnon+Apos+Dat	Anadolu	Anadolu'ya
yönelik	Postp	Postp+PCDat	yönelik	yönelik
çalışmaya	Verb	Verb+Pos+Noun+Inf2+A3sg+Pnon+Dat	çalış	çalışmaya
başlaması	Verb	Verb+Pos+Noun+Inf2+A3sg+P3sg+Nom	başla	başlaması
Mayıs	Noun	Noun+A3sg+Pnon+Nom	mayıs	Mayıs
1920'de	Num	Num+Noun+Apos+A3sg+Pnon+Loc	1920	1920'de
Bakü'ye	Noun	Noun+Prop+A3sg+Pnon+Apos+Dat	Bakü	Bakü'ye
gelmesi	Verb	Verb+Pos+Noun+Inf2+A3sg+P3sg+Nom	gel	gelmesi
ile	Postp	Postp+PCNom	ile	ile
olmuştur	Verb	Verb+Pos+Narr+A3sg+Cop+A3sg	ol	olmuştur
.	Punc	Punc	.	.
Bu	Det	Det	bu	Bu
dönemin	Noun	Noun+A3sg+Pnon+Gen	dönem	dönemin
zirvesi	Noun	Noun+A3sg+P3sg+Nom	zirve	zirvesi
10	Num	Num	10	10
Eylül	Noun	Noun+A3sg+Pnon+Nom	eylül	Eylül
1920'de	Num	Num+Noun+Apos+A3sg+Pnon+Loc	1920	1920'de
15	Num	Num	15	15
bölgeden	Noun	Noun+A3sg+Pnon+Abl	bölge	bölgeden
gelen	Verb	Verb+Pos+Adj+PresPart	gel	gelen
75	Num	Num	75	75
delege	Noun	Noun+A3sg+Pnon+Nom	delege	delege
ile	Postp	Postp+PCNom	ile	ile
Türkiye	Noun	Noun+Prop+A3sg+Pnon+Nom	Türkiye	Türkiye
Komünist	Noun	Noun+A3sg+Pnon+Nom	komünist	Komünist
Partisi'nin	Noun	Noun+A3sg+P3sg+Apos+Gen	parti	Partisi'nin
kurulmasıdır	Verb	Verb+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	kur	kurulmasıdır
.	Punc	Punc	.	.
Mustafa	Noun	Noun+Prop+A3sg+Pnon+Nom	Mustafa	Mustafa
Suphi	Noun	Noun+Prop+A3sg+Pnon+Nom	Suphi	Suphi
aynı	Adj	Adj	aynı	aynı
dönemde	Noun	Noun+A3sg+Pnon+Loc	dönem	dönemde
hem	Conj	Conj	hem	hem
Komintern'in	UnDef	UnDef	Komintern'in	Komintern'in
ikinci	Adj	Adj	ikinci	ikinci
kongresinde	Noun	Noun+A3sg+P3sg+Loc	kongre	kongresinde
iki	Adj	Adj	iki	iki
Türk	Noun	Noun+A3sg+Pnon+Nom	Türk	Türk
delegeden	Noun	Noun+A3sg+Pnon+Abl	delege	delegeden
biri	Pron	Pron+Quant+A3sg+P3sg+Nom	biri	biri
olmuş	Verb	Verb+Pos+Narr+A3sg	ol	olmuş
,	Punc	Punc	,	,
hem	Conj	Conj	hem	hem
de	Conj	Conj	de	de
Birinci	Adj	Adj	birinci	Birinci
Doğu	Noun	Noun+A3sg+Pnon+Nom	Doğu	Doğu
Halkları	Noun	Noun+A3pl+P3sg+Nom	halk	Halkları
Kurultayı'nın	Noun	Noun+A3sg+P3sg+Apos+Gen	kurultay	Kurultayı'nın
başkanlık	Noun	Noun+A3sg+Pnon+Nom	başkanlık	başkanlık
divanında	Noun	Noun+A3sg+P3sg+Loc	divan	divanında
yer	Noun	Noun+A3sg+Pnon+Nom	yer	yer
almıştır	Verb	Verb+Pos+Narr+A3sg+Cop+A3sg	al	almıştır
.	Punc	Punc	.	.
Sovyet	Noun	Noun+Prop+A3sg+Pnon+Nom	Sovyet	Sovyet
hükümeti	Noun	Noun+A3sg+P3sg+Nom	hükümet	hükümeti
tarafından	Noun	Noun+A3sg+P3sg+Abl	taraf	tarafından
güvenilen	Verb	Verb+Verb+Pass+Pos+Adj+PresPart	güven	güvenilen
ve	Conj	Conj	ve	ve
Anadolu'daki	Noun	Noun+Prop+A3sg+Pnon+Apos+Loc+Adj+Rel	Anadolu	Anadolu'daki
komünist	Noun	Noun+A3sg+Pnon+Nom	komünist	komünist
hareketin	Noun	Noun+A3sg+Pnon+Gen	hareket	hareketin
gelecekteki	Noun	Noun+A3sg+Pnon+Loc+Adj+Rel	gelecek	gelecekteki
lideri	Noun	Noun+A3sg+P3sg+Nom	lider	lideri
olarak	Verb	Verb+Pos+Adv+ByDoingSo	ol	olarak
görülen	Verb	Verb+Verb+Pass+Pos+Adj+PresPart	gör	görülen
Suphi	Noun	Noun+Prop+A3sg+Pnon+Nom	Suphi	Suphi
,	Punc	Punc	,	,
partinin	Noun	Noun+A3sg+Pnon+Gen	parti	partinin
aldığı	Verb	Verb+Pos+Adj+PastPart+P3sg	al	aldığı
karar	Noun	Noun+A3sg+Pnon+Nom	karar	karar
doğrultusunda	Noun	Noun+A3sg+P3sg+Loc	doğrultu	doğrultusunda
Anadolu'ya	Noun	Noun+Prop+A3sg+Pnon+Apos+Dat	Anadolu	Anadolu'ya
geçme	Verb	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom	geç	geçme
ve	Conj	Conj	ve	ve
Türkiye'deki	Noun	Noun+Prop+A3sg+Pnon+Apos+Loc+Adj+Rel	Türkiye	Türkiye'deki
komünist	Noun	Noun+A3sg+Pnon+Nom	komünist	komünist
harekete	Noun	Noun+A3sg+Pnon+Dat	hareket	harekete
yön	Noun	Noun+A3sg+Pnon+Nom	yön	yön
verme	Verb	Verb+Pos+Noun+Inf2+A3sg+Pnon+Nom	ver	verme
kararını	Noun	Noun+A3sg+P3sg+Acc	karar	kararını
alır	Verb	Verb+Pos+Aor+A3sg	al	alır
.	Punc	Punc	.	.
Bu	Det	Det	bu	Bu
kapsamda	Noun	Noun+A3sg+Pnon+Loc	kapsam	kapsamda
işgale	Noun	Noun+A3sg+Pnon+Dat	işgal	işgale
karşı	Postp	Postp+PCDat	karşı	karşı
Anadolu'da	Noun	Noun+Prop+A3sg+Pnon+Apos+Loc	Anadolu	Anadolu'da
savaşmak	Verb	Verb+Pos+Noun+Inf1+A3sg+Pnon+Nom	savaş	savaşmak
üzere	Postp	Postp+PCNom	üzere	üzere
Sovyetler	Noun	Noun+Prop+A3pl+Pnon+Nom	Sovyet	Sovyetler
Birliği'nde	Noun	Noun+A3sg+P3sg+Apos+Loc	birlik	Birliği'nde
bulunan	Verb	Verb+Pos+Adj+PresPart	bulun	bulunan
Türk	Noun	Noun+A3sg+Pnon+Nom	Türk	Türk
askerlerden	Noun	Noun+A3pl+Pnon+Abl	asker	askerlerden
bir	Det	Det	bir	bir
Bolşevik	Noun	Noun+A3sg+Pnon+Nom	Bolşevik	Bolşevik
Tabur	Noun	Noun+A3sg+Pnon+Nom	tabur	Tabur
oluşturulur	Verb	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3sg	oluş	oluşturulur
ve	Conj	Conj	ve	ve
Anadolu'daki	Noun	Noun+Prop+A3sg+Pnon+Apos+Loc+Adj+Rel	Anadolu	Anadolu'daki
Kuvayı	UnDef	UnDef	Kuvayı	Kuvayı
Milliye	Adj	Adj+Noun+A3sg+Pnon+Dat	milli	Milliye
hareketi	Noun	Noun+A3sg+P3sg+Nom	hareket	hareketi
komutanlığının	Noun	Noun+A3sg+P3sg+Gen	komutanlık	komutanlığının
emrine	Noun	Noun+A3sg+P3sg+Dat	emir(I)	emrine
verilir	Verb	Verb+Verb+Pass+Pos+Aor+A3sg	ver	verilir
.	Punc	Punc	.	.
Ancak	Conj	Conj	ancak	Ancak
bu	Det	Det	bu	bu
birliğin	Noun	Noun+A3sg+Pnon+Gen	birlik	birliğin
beraber	Adj	Adj	beraber	beraber
savaşması	Verb	Verb+Pos+Noun+Inf2+A3sg+P3sg+Nom	savaş	savaşması
mümkün	Adj	Adj	mümkün	mümkün
olmayacak	Verb	Verb+Neg+Fut+A3sg	ol	olmayacak
ve	Conj	Conj	ve	ve
askerler	Noun	Noun+A3pl+Pnon+Nom	asker	askerler
değişik	Adj	Adj	değişik	değişik
birliklere	Noun	Noun+A3pl+Pnon+Dat	birlik	birliklere
dağıtılacaktır	Verb	Verb+Verb+Pass+Pos+Fut+A3sg+Cop+A3sg	dağıt	dağıtılacaktır
.	Punc	Punc	.	.
1921	Num	Num	1921	1921
yılının	Noun	Noun+A3sg+P3sg+Gen	yıl	yılının
Ocak	Noun	Noun+A3sg+Pnon+Nom	ocak	Ocak
ayında	Noun	Noun+A3sg+P3sg+Loc	Ay	ayında
BMM'nin	UnDef	UnDef	BMM'nin	BMM'nin
çağrılısı	Noun	Noun+A3sg+Pnon+Nom+Adj+With+Noun+A3sg+P3sg+Nom	çağrı	çağrılısı
olarak	Verb	Verb+Pos+Adv+ByDoingSo	ol	olarak
Ankara'ya	Noun	Noun+Prop+A3sg+Pnon+Apos+Dat	Ankara	Ankara'ya
doğru	Adj	Adj	doğru	doğru
yola	Noun	Noun+A3sg+Pnon+Dat	yol	yola
çıkan	Verb	Verb+Pos+Adj+PresPart	çık	çıkan
Suphi	Noun	Noun+Prop+A3sg+Pnon+Nom	Suphi	Suphi
ve	Conj	Conj	ve	ve
arkadaşlarının	Noun	Noun+A3pl+P3sg+Gen	arkadaş	arkadaşlarının
Türkiye'de	Noun	Noun+Prop+A3sg+Pnon+Apos+Loc	Türkiye	Türkiye'de
siyasi	Adj	Adj	siyasi	siyasi
kargaşa	Noun	Noun+A3sg+Pnon+Nom	kargaşa	kargaşa
çıkartmak	Verb	Verb+Verb+Caus+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom	çık	çıkartmak
istediğinden	Verb	Verb+Pos+Noun+PastPart+A3sg+P3sg+Abl	iste	istediğinden
şüphelenen	Verb	Verb+Pos+Adj+PresPart	şüphelen	şüphelenen
TBMM	abbr	Türkiye_Büyük_Millet_Meclisi	Türkiye_Büyük_Millet_Meclisi	TBMM
ve	Conj	Conj	ve	ve
Doğu	Noun	Noun+A3sg+Pnon+Nom	Doğu	Doğu
Cephesi	Noun	Noun+A3sg+P3sg+Nom	cephe	Cephesi
Komutanlığı	Noun	Noun+A3sg+P3sg+Nom	komutanlık	Komutanlığı
kendilerine	Pron	Pron+Reflex+A3pl+P3pl+Dat	kendi	kendilerine
koruma	Noun	Noun+A3sg+Pnon+Nom	koruma	koruma
vermeyerek	Verb	Verb+Neg+Adv+ByDoingSo	ver	vermeyerek
,	Punc	Punc	,	,
Kars	Noun	Noun+Prop+A3sg+Pnon+Nom	Kars	Kars
ve	Conj	Conj	ve	ve
Erzurum'da	Noun	Noun+Prop+A3sg+Pnon+Apos+Loc	Erzurum	Erzurum'da
linç	Noun	Noun+A3sg+Pnon+Nom	linç	linç
girişimlerine	Noun	Noun+A3pl+P3sg+Dat	girişim	girişimlerine
uğramalarına	Verb	Verb+Pos+Noun+Inf2+A3pl+P3sg+Dat	uğra	uğramalarına
lakayt	UnDef	UnDef	lakayt	lakayt
kalırlar	Verb	Verb+Pos+Aor+A3pl	kal	kalırlar
.	Punc	Punc	.	.
Bazı	Adj	Adj	bazı	Bazı
iddialara	Noun	Noun+A3pl+Pnon+Dat	iddia	iddialara
göre	Postp	Postp+PCDat	göre	göre
1921	Num	Num	1921	1921
yılının	Noun	Noun+A3sg+P3sg+Gen	yıl	yılının
28	Num	Num	28	28
Ocağı'nı	Noun	Noun+A3sg+P3sg+Apos+Acc	ocak	Ocağı'nı
29'a	UnDef	UnDef	29'a	29'a
bağlayan	Verb	Verb+Pos+Adj+PresPart	bağla	bağlayan
gecesi	Noun	Noun+A3sg+P3sg+Nom	gece	gecesi
14	Num	Num	14	14
yoldaşı	Noun	Noun+A3sg+P3sg+Nom	yoldaş	yoldaşı
ile	Postp	Postp+PCNom	ile	ile
birlikte	Postp	Postp+PCIns	birlikte	birlikte
Trabzon'dan	Noun	Noun+Prop+A3sg+Pnon+Apos+Abl	Trabzon	Trabzon'dan
Sovyetler'e	Noun	Noun+Prop+A3pl+Pnon+Apos+Dat	Sovyet	Sovyetler'e
geri	Adv	Adv	geri	geri
gönderilmek	Verb	Verb+Verb+Pass+Pos+Noun+Inf1+A3sg+Pnon+Nom	gönder	gönderilmek
için	Postp	Postp+PCNom	için	için
bindirildikleri	Verb	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PastPart+P3pl	bin	bindirildikleri
teknede	Noun	Noun+A3sg+Pnon+Loc	tekne	teknede
Kayıkçılar	Noun	Noun+A3pl+Pnon+Nom	kayıkçı	Kayıkçılar
Kahyası	Noun	Noun+NoHats+A3sg+P3sg+Nom	kâhya	Kahyası
Yahya	Noun	Noun+Prop+A3sg+Pnon+Nom	Yahya	Yahya
Kahya	Noun	Noun+NoHats+A3sg+Pnon+Nom	kâhya	Kahya
tarafından	Noun	Noun+A3sg+P3sg+Abl	taraf	tarafından
öldürüldüler	Verb	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3pl	öl	öldürüldüler
.	Punc	Punc	.	.
Enver	Noun	Noun+Prop+A3sg+Pnon+Nom	Enver	Enver
Paşa	Noun	Noun+A3sg+Pnon+Nom	paşa	Paşa
Suphi'nin	Noun	Noun+Prop+A3sg+Pnon+Apos+Gen	Suphi	Suphi'nin
bu	Det	Det	bu	bu
gizli	Adj	Adj	gizli	gizli
planını	Noun	Noun+A3sg+P3sg+Acc	plan	planını
ifşa	Noun	Noun+A3sg+Pnon+Nom	ifşa	ifşa
etmesinden	Verb	Verb+Pos+Noun+Inf2+A3sg+P3sg+Abl	et	etmesinden
endişe	Noun	Noun+A3sg+Pnon+Nom	endişe	endişe
ettiği	Verb	Verb+Pos+Adj+PastPart+P3sg	et	ettiği
için	Postp	Postp+PCNom	için	için
Trabzon	Noun	Noun+Prop+A3sg+Pnon+Nom	Trabzon	Trabzon
uyruklu	Adj	Adj	uyruklu	uyruklu
Enver	Noun	Noun+Prop+A3sg+Pnon+Nom	Enver	Enver
Paşa	Noun	Noun+A3sg+Pnon+Nom	paşa	Paşa
taraftarları	Noun	Noun+A3pl+P3sg+Nom	taraftar	taraftarları
tarafından	Noun	Noun+A3sg+P3sg+Abl	taraf	tarafından
öldürüldü	Verb	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3sg	öl	öldürüldü
.	Punc	Punc	.	.
Linux	UnDef	UnDef	Linux	Linux
,	Punc	Punc	,	,
Unix'e	UnDef	UnDef	Unix'e	Unix'e
fikirsel	UnDef	UnDef	fikirsel	fikirsel
ve	Conj	Conj	ve	ve
teknik	Adj	Adj	teknik	teknik
anlamda	Noun	Noun+A3sg+Pnon+Loc	anlam	anlamda
atıfta	Noun	Noun+A3sg+Pnon+Loc	atıf	atıfta
bulunarak	Verb	Verb+Pos+Adv+ByDoingSo	bulun	bulunarak
geliştirilmiş	Verb	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg	geliş	geliştirilmiş
;	Punc	Punc	;	;
açık	Adj	Adj	açık	açık
kaynak	Noun	Noun+A3sg+Pnon+Nom	kaynak	kaynak
kodlu	Noun	Noun+A3sg+Pnon+Nom+Adj+With	kod	kodlu
,	Punc	Punc	,	,
özgür	Adj	Adj	özgür	özgür
ve	Conj	Conj	ve	ve
ücretsiz	Noun	Noun+A3sg+Pnon+Nom+Adj+Without	ücret	ücretsiz
bir	Det	Det	bir	bir
işletim	Noun	Noun+A3sg+Pnon+Nom	işletim	işletim
sistemi	Noun	Noun+A3sg+P3sg+Nom	sistem	sistemi
çekirdeğidir	Noun	Noun+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	çekirdek	çekirdeğidir
.	Punc	Punc	.	.
Çekirdeğin	Noun	Noun+A3sg+Pnon+Gen	çekirdek	Çekirdeğin
kaynak	Noun	Noun+A3sg+Pnon+Nom	kaynak	kaynak
kodları	Noun	Noun+A3pl+P3sg+Nom	kod	kodları
GNU	UnDef	UnDef	GNU	GNU
Genel	Adj	Adj	genel	Genel
Kamu	Noun	Noun+A3sg+Pnon+Nom	kamu	Kamu
Lisansı	Noun	Noun+A3sg+P3sg+Nom	lisans	Lisansı
çerçevesinde	Noun	Noun+A3sg+P3sg+Loc	çerçeve	çerçevesinde
özgürce	Adv	Adv	özgürce	özgürce
dağıtılabilir	Verb	Verb+Verb+Pass+Verb+Able+Pos+Aor+A3sg	dağıt	dağıtılabilir
,	Punc	Punc	,	,
değiştirilebilir	Verb	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Aor+A3sg	değiş	değiştirilebilir
ve	Conj	Conj	ve	ve
kullanılabilir	Verb	Verb+Verb+Pass+Verb+Able+Pos+Aor+A3sg	kullan	kullanılabilir
.	Punc	Punc	.	.
Linux	UnDef	UnDef	Linux	Linux
ismi	Noun	Noun+A3sg+P3sg+Nom	isim	ismi
ilk	Adj	Adj	ilk	ilk
olarak	Verb	Verb+Pos+Adv+ByDoingSo	ol	olarak
Linus	UnDef	UnDef	Linus	Linus
Torvalds	UnDef	UnDef	Torvalds	Torvalds
tarafından	Noun	Noun+A3sg+P3sg+Abl	taraf	tarafından
yazılan	Verb	Verb+Verb+Pass+Pos+Adj+PresPart	yaz	yazılan
ve	Conj	Conj	ve	ve
5	Num	Num	5	5
Ekim	Noun	Noun+A3sg+Pnon+Nom	ekim	Ekim
1991	Num	Num	1991	1991
Linux	UnDef	UnDef	Linux	Linux
0.02	Num	Num	0.02	0.02
etiketiyle	Noun	Noun+A3sg+P3sg+Ins	etiket	etiketiyle
duyurusu	Noun	Noun+A3sg+P3sg+Nom	duyuru	duyurusu
yapılan	Verb	Verb+Verb+Pass+Pos+Adj+PresPart	yap	yapılan
,	Punc	Punc	,	,
Linux	UnDef	UnDef	Linux	Linux
çekirdeğinden	Noun	Noun+A3sg+P3sg+Abl	çekirdek	çekirdeğinden
gelmektedir	Verb	Verb+Pos+Prog2+A3sg+Cop+A3sg	gel	gelmektedir
.	Punc	Punc	.	.
Linux'un	UnDef	UnDef	Linux'un	Linux'un
Unix	UnDef	UnDef	Unix	Unix
ile	Postp	Postp+PCNom	ile	ile
herhangi	Adj	Adj	herhangi	herhangi
bir	Det	Det	bir	bir
kod	Noun	Noun+A3sg+Pnon+Nom	kod	kod
ortaklığı	Noun	Noun+A3sg+P3sg+Nom	ortaklık	ortaklığı
bulunmamaktadır	Verb	Verb+Neg+Prog2+A3sg+Cop+A3sg	bulun	bulunmamaktadır
yani	Conj	Conj	yani	yani
Linux'un	UnDef	UnDef	Linux'un	Linux'un
kodları	Noun	Noun+A3pl+P3sg+Nom	kod	kodları
sıfırdan	Noun	Noun+A3sg+Pnon+Abl	sıfır	sıfırdan
başlanılarak	Verb	Verb+Verb+Pass+Verb+Pass+Pos+Adv+ByDoingSo	başla	başlanılarak
yazılmıştır	Verb	Verb+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	yaz	yazılmıştır
.	Punc	Punc	.	.
Çok	Adv	Adv	çok	Çok
geniş	Adj	Adj	geniş	geniş
bir	Det	Det	bir	bir
donanım	Noun	Noun+A3sg+Pnon+Nom	donanım	donanım
desteğine	Noun	Noun+A3sg+P3sg+Dat	destek	desteğine
sahip	Noun	Noun+A3sg+Pnon+Nom	sahip	sahip
olan	Verb	Verb+Pos+Adj+PresPart	ol	olan
Linux	UnDef	UnDef	Linux	Linux
çekirdeği	Noun	Noun+A3sg+P3sg+Nom	çekirdek	çekirdeği
;	Punc	Punc	;	;
Sunucu	Noun	Noun+A3sg+Pnon+Nom	sunucu	Sunucu
bilgisayarlar	Noun	Noun+A3pl+Pnon+Nom	bilgisayar	bilgisayarlar
,	Punc	Punc	,	,
masaüstü	Noun	Noun+A3sg+Pnon+Nom	masaüstü	masaüstü
-	Punc	Punc	-	-
dizüstü	Adj	Adj	dizüstü	dizüstü
bilgisayarlar	Noun	Noun+A3pl+Pnon+Nom	bilgisayar	bilgisayarlar
,	Punc	Punc	,	,
iş	Noun	Noun+A3sg+Pnon+Nom	iş	iş
istasyonları	Noun	Noun+A3pl+P3sg+Nom	istasyon	istasyonları
,	Punc	Punc	,	,
akıllı	Noun	Noun+A3sg+Pnon+Nom+Adj+With	akıl	akıllı
telefonlar	Noun	Noun+A3pl+Pnon+Nom	telefon	telefonlar
,	Punc	Punc	,	,
yeni	Adj	Adj	yeni	yeni
nesil	Noun	Noun+A3sg+Pnon+Nom	nesil	nesil
TV'ler	Noun	Noun+Acro+Apos+A3pl+Pnon+Nom	TV	TV'ler
ve	Conj	Conj	ve	ve
tabletler	Noun	Noun+A3pl+Pnon+Nom	tablet	tabletler
gibi	Postp	Postp+PCNom	gibi	gibi
hemen	Adv	Adv	hemen	hemen
her	Det	Det	her	her
platformda	Noun	Noun+A3sg+Pnon+Loc	platform	platformda
tam	Adj	Adj	tam	tam
bir	Det	Det	bir	bir
uyum	Noun	Noun+A3sg+Pnon+Nom	uyum	uyum
içerisinde	Noun	Noun+A3sg+P3sg+Loc	içeri	içerisinde
çalışabilmektedir	Verb	Verb+Verb+Able+Pos+Prog2+A3sg+Cop+A3sg	çalış	çalışabilmektedir
.	Punc	Punc	.	.
Linux	UnDef	UnDef	Linux	Linux
sunucu	Noun	Noun+A3sg+Pnon+Nom	sunucu	sunucu
işletim	Noun	Noun+A3sg+Pnon+Nom	işletim	işletim
sistemlerinde	Noun	Noun+A3pl+P3sg+Loc	sistem	sistemlerinde
kullanım	Noun	Noun+A3sg+Pnon+Nom	kullanım	kullanım
oranı	Noun	Noun+A3sg+P3sg+Nom	oran	oranı
bakımından	Noun	Noun+A3sg+P3sg+Abl	bakım	bakımından
ilk	Adj	Adj	ilk	ilk
sırada	Noun	Noun+A3sg+Pnon+Loc	sıra	sırada
tercih	Noun	Noun+A3sg+Pnon+Nom	tercih	tercih
edilmekte	Verb	Verb+Verb+Pass+Pos+Prog2+A3sg	et	edilmekte
ve	Conj	Conj	ve	ve
dünyanın	Noun	Noun+A3sg+Pnon+Gen	Dünya	dünyanın
10	Num	Num	10	10
